,index,text,cluster_id,centroid,labelled,label
2392,399, yes we did attack harass threaten mock and bully any woman or minority who dared not fall in line with our progressive ,18,0,False,0
2393,400, i did not mock anything was asked i believed in noah arc and said no how is that mocking any religion opinion that is all,18,0,False,0
2394,401, well there is difference between erick erickson and me i have always understood obama is muslim jihadi sympathizer ,18,0,False,0
2395,402,when people really think i am asian i get offended even though i make fun of my gook self,18,0,False,0
2396,403, huge yankee fan enjoy ,18,0,False,0
2397,404,he a pretty damn good actor but as a gay man it is awesome to see an openly queer actor given the lead role for a major superhero film ,18,0,False,0
2398,405,can i double stuff your oreo ,18,0,False,0
2399,406, sidbury all of kate upton leaked nudes today more  girl ,18,0,False,0
2400,407, grillo off to the east of your current location on an east facing slope dry side of a dry place ,18,0,False,0
2401,408,tattoos are about expression not meaning one mans garbage is another mans treasure ,18,0,False,0
2402,409, breaking japanese ace masahiro tanaka will sign with the yankees for seven years million fox sports ,18,0,False,0
2403,410, guys with colored eyes ,18,0,False,0
2404,411, chicken fries shake perfection ,18,0,False,0
2405,412,ted cruz we are proud wacko birds stand with cruz keep cruzing is that a pun ,18,0,False,0
2406,413,i was flying down the slope and just rammed into this small asian boy kid got up like a champ and walked it off,18,0,False,0
2407,414, that was good,18,0,False,0
2408,415, i would never send my kids to private school  because   then they would never experience ghetto public school fights,18,0,False,0
2409,416,  it be like that nowadays,18,0,False,0
2410,417, why did they add your name all ghetto like that looks like they used label maker  ,18,0,False,0
2411,418,im genuinely getting mad at this children video game about mickey mouse and darkness and big keys,18,0,False,0
2412,419, no just a niggress that thinks she is human ,18,0,False,0
2413,420, there  classic kelly usher and then there is classic stevie wonder prince not that there is anything wrong with ,18,0,False,0
2414,421, state like mississippi opposed to minimum wage child labor laws unions is pro scab sweatshop work pretty much slavery ,18,0,False,0
2415,422,they trying to todd gurley johnny manziel signed them helmets and got off but suspend gurley the rest of season,18,0,False,0
2416,423,janet jackson nip slip iconic,18,0,False,0
2417,424,those shiner rock those bud light platinum and that,18,0,False,0
2418,425,yasss brownies ice cream ,18,0,False,0
2419,426, this would never happen at a non colored award show ,18,0,False,0
2420,427,i am just  a trill nicca mane,18,0,False,0
2421,428,callingg out conservatives on their  ,18,0,False,0
2422,429,there are lots of top tier wrestlers who istarted as yardies ,18,0,False,0
2423,430,hazlenut coffee and graham crackers every morning ,18,0,False,0
2424,431, germany like next goal has to be a header then next goal after that has to be a diving header let play monkey ,18,0,False,0
2425,432, we could get matching burner phones and be ghetto fab for a few months,18,0,False,0
2426,433,fat dykes make me want to vomit,18,0,False,0
2427,434, politics teaching that pretend son to a pussy his son would have lace on his jock strap ,18,0,False,0
2428,435, an coaches dont put them in positions to be successful the offensive struggles can all be put on gardner program,18,0,False,0
2429,436,is it weird licking your own nip ,18,0,False,0
2430,437,tomorrow agenda bake brownies visit a couple open house ,18,0,False,0
2431,438, reminds me of oreos ,18,0,False,0
2432,439,enjoy off tickets with our code and check us out at booth vegan brownies samples more ,18,0,False,0
2433,440, call has a day off and for giggles heads to yankee stadium to hang with derek jeter coaching at uk is probably wearing ,18,0,False,0
2434,441, chrisjones who is this crack ass cracker,18,0,False,0
2435,442,bullets through a nigguh tru jeans,18,0,False,0
2436,443,little things can just kill a mood man,18,0,False,0
2437,444,that been a ghetto little meal,18,0,False,0
2438,445, dewing that would cripple our military ,18,0,False,0
2439,446,now the jihadi networks waking up claiming raqqa radio confirmed two planes shot down pilot captured isis syria,18,0,False,0
2440,447,breakfast of champions shrimp lobster balls no sandusky french fries a nice big quahog clam for ,18,0,False,0
2441,448,i find it amusing that senator is an anchor baby ,18,0,False,0
2442,449,debating feminism with a gay professor uninformed girls and low rednecks is not my idea of a fun wednesday night,18,0,False,0
2443,450,phil hughes looking like the phil hughes of old yankees ,18,0,False,0
2444,451, south take me for a ride redneck    ,18,0,False,0
2445,452, no is not about benghazi it is about those planes and those towers stop watching fox news ,18,0,False,0
2446,453,whipped cream endlesslove,18,0,False,0
2447,454,oops i just had a freudian slit ,18,0,False,0
2448,455, serious question here how many country songs mention honkey tonk ,18,0,False,0
2449,456, texas ranchers terrorists reportedly caught at border feds clam up ,18,0,False,0
2450,457, did seriously steal my halloween oreos ,18,0,False,0
2451,458,dreamed i was eating a brownie and started salivating and woke up almost coughing myself to death today is a struggle ,18,0,False,0
2452,459,then zerah the cushite came against them with an army of one million men and chariots they came as far as mare ,18,0,False,0
2453,460, honey i am quitting my job and going to learn to become a psychic now i know what you are thinking well not yet i am going to ,18,0,False,0
2454,461, rotherdam rape jihad cover up young girls sacrificed on altar of political correctness in favor ,18,0,False,0
2455,462,i am such a retard sometimes ,18,0,False,0
2456,463, looking good mick ,18,0,False,0
2457,464, loves how day timers always come with coloured maps and distance charts it makes me feel far more important then i actually am ,18,0,False,0
2458,465, and that is why mock drafts are a joke my friends anyone ,18,0,False,0
2459,466,holder justice department isn interested in the facts in ferguson these race hustling bitches are disgraceful ,18,0,False,0
2460,467,i am just  a trill nicca mane,18,0,False,0
2461,468,i wanna try pot brownies ,18,0,False,0
2462,469, is that an albino mexican no dad he is asian ,18,0,False,0
2463,470,jihadi propaganda ploy us had gulf countries publish picture of their pilots deflect sunnis anger from itself iran ,18,0,False,0
2464,471, worst tweet ever pro manages to sound racist mock aids in a single tweet ,18,0,False,0
2465,472,monkey see monkey do,18,0,False,0
2466,473,god made male and female blades of grass every living thing must reproduce itself to stay on this earth birds bees and grass sex natural,18,0,False,0
2467,474,weird frosted colored lipgloss is weird ,18,0,False,0
2468,475,am so high that birds and planes are my peers,18,0,False,0
2469,476, glory is mom asked me if i wanted a brownie i said no thanks she said what are fasting ,18,0,False,0
2470,477, my guy is a maine  and a total cuddle bum every one that i have ever met has been super friendly ,18,0,False,0
2471,478, traded in my nikes for a new microphonei guess it is safe to say he isold soles for his new life ,18,0,False,0
2472,479,i got to level so far on flappy birds ,18,0,False,0
2473,480,my teacher always says has a man ever abused his wife while using marijuana not unless she hides the oreo cookies then she would deserves it ,18,0,False,0
2474,481,female jihadis european american grave dangers joe for america ,18,0,False,0
2475,482, now playing feat tori amos blue skies radio edit on the arrow ,18,0,False,0
2476,483,when did miley turn ghetto ,18,0,False,0
2477,484, no tv during the week parenting rule has thrown quite a monkey wrench into roosevelt viewing schedule ,18,0,False,0
2478,485, thanks to i have learned way more than i ever wanted to know about birds ,18,0,False,0
2479,486, in which i refresh dhimmi seattle mayor ed murray poor memory of city long history as a jihadi breeding ground ,18,0,False,0
2480,487, that should read suck on my bacon encrusted middle finger muslim whats,18,0,False,0
2481,488, that damn dog eats most colored folk do ,18,0,False,0
2482,489, yankees astros mccarthy out duels keuchel in series finale ,18,0,False,0
2483,490, put one dead center off him ,18,0,False,0
2484,491, happy columbus day hate to sound all peta callous and all but buffalo had it a lot worse than the injuns ,18,0,False,0
2485,492, which world cup teams are jihadis rooting for ,18,0,False,0
2486,493, graphic christians massacred by jihadi muslims while they slept including pastor his wife kids ,18,0,False,0
2487,494, i do not know it hard though ,18,0,False,0
2488,495, well there is difference between erick erickson and me i have always understood obama is muslim jihadi sympathizer ,18,0,False,0
2489,496, good jeter hero for yankees in send off ,18,0,False,0
2490,497,raunchy ass hoe ,18,0,False,0
2491,498, clowney tops latest mock draft he a once every to year guy ,18,0,False,0
2492,499, bae means before anyone else i have been here thinking it is a ghetto word for babe baby ,18,0,False,0
2493,500,who remembers when we were in middle school high school and would throw paper in the garbage from our seat and yell ,18,0,False,0
2494,501,this is so much fun indiana hoosiers hoosier daddy,18,0,False,0
2495,502,joba chamberlain looks like a homeless guy that won a contest yankees,18,0,False,0
2496,503, my anaconda do not my anaconda do not my anaconda do not want none unless you got bun honey ,18,0,False,0
2497,504,this is so much fun indiana hoosiers hoosier daddy,18,0,False,0
2498,505, part of my cousin danny yankee swap pretty hilarious very clever and very danny ,18,0,False,0
2499,506,so i have been pretty paranoid about the cooling weather bringing about an abundance of birds in austin new york and philadelphia ,18,0,False,0
2500,507, an enraged mike brown lethal weapon on legs his hatred the police whitey added fuel his arsenal,18,0,False,0
2501,508,i hate fat bitches,18,0,False,0
2502,509, saw brownies on the kitchen counter bit into one and immediately a surge of pain and spice hit my tongue chili flakes you brian ,18,0,False,0
2503,510,another season of retweeting every one of yankee tweets ,18,0,False,0
2504,511, oreo ice cream sandwiches ,18,0,False,0
2505,512,i ate a monkey andnowihaveebola,18,0,False,0
2506,513, yankees second robertson in guy is fantastic second pitcher ,18,0,False,0
2507,514, happy columbus day if is was not for america karl marx would never have thought of sharing colonialism with injuns ,18,0,False,0
2508,515, learn how to type your ,18,0,False,0
2509,516,lets finish strong yankees,18,0,False,0
2510,517, i just accidentally ate a pot brownie i guess there goes my pledge of being drug free for life college,18,0,False,0
2511,518,when people label their name on there ghetto  ,18,0,False,0
2512,519, after hours and almost pages i want to slit my wrists but i guess ill just settle for sleep,18,0,False,0
2513,520,hoe i am proud to be african american proud african american i am proud to be white racist ,18,0,False,0
2514,521, do not shake your head at me i just love to talk ,18,0,False,0
2515,522,here how your suggestion plays out racist those niggers stopped calling each other nigga the end,18,0,False,0
2516,523, feel same way about new england patriots new york yankees but unlikeyou i have worked in boston new york texas prison is upgrade,18,0,False,0
2517,524,good day honkies i said good day honkies ,18,0,False,0
2518,525, saw brownies on the kitchen counter bit into one and immediately a surge of pain and spice hit my tongue chili flakes you brian ,18,0,False,0
2519,526,i love how we can marry and still be the same queer messy funny fabulous dramatic community we have always been why i love us ,18,0,False,0
2520,527,kim kardashian look like a tranny with all that surgery,18,0,False,0
2521,528, in the fashion world urban means stolen from black people its ghetto on us and urban on them  ,18,0,False,0
2522,529, explain an anime plot badly boy with a monkey tail grows up to the savior of a futuristic yet old earth,18,0,False,0
2523,530, suck my dick tacos el negro better,18,0,False,0
2524,531,thanks to cracker tweets today my pilchards on krackerwheat are repeating on me like a typical night on the bbc ,18,0,False,0
2525,532, whiteculture thinking weave is ratchet and ghetto while extensions are perfectly fine ,18,0,False,0
2526,533, do not feel like reading right now i wanna give a sexy coolie girl some lyrics text message ,18,0,False,0
2527,534, i need more beanies just ordered two true religion ones ,18,0,False,0
2528,535, i want some oreos and milk ,18,0,False,0
2529,536, bread in general am not too good for your but honky bread the worst ,18,0,False,0
2530,537, i love black shoes because i can match them with anything but i also need some colored shoes,18,0,False,0
2531,538,diabetes galore colorado health officials recommend pot brownie ban ,18,0,False,0
2532,539, let these hoes be hoes is not no saving nem,18,0,False,0
2533,540, i am a california state assembly woman but remain a proud unionmember celebrating laborday weekend ,18,0,False,0
2534,541,looking back i liked colored better let go back to that,18,0,False,0
2535,542,so niggers really believe phelps just smoking on a regular tell me now i will log off for the night,18,0,False,0
2536,543, breathe easy twinkies due back on shelves by summer ,18,0,False,0
2537,544,i always suprised that i has mo while followers den colored,18,0,False,0
2538,545,figure all  like to see my family pitcher ,18,0,False,0
2539,546,even nature looks awesome when colored ,18,0,False,0
2540,547, remember dad running a rotary over corn after a freeze to knock the wouldead leaves off after they turn brown,18,0,False,0
2541,548, well how about those yankees this year what a run what is wrong with nebraska,18,0,False,0
2542,549, ultimate chocolate chip cookie and oreo fudge brownie bar ,18,0,False,0
2543,550, must have run out of brownies,18,0,False,0
2544,551,flights from liberia should just be rerouted to ferguson birds stone ,18,0,False,0
2545,552,i love how we can marry and still be the same queer messy funny fabulous dramatic community we have always been why i love us ,18,0,False,0
2546,553,can someone get me cheese and crackers,18,0,False,0
2547,554,every gook in los angeles should be deported or killed ,18,0,False,0
2548,555,be fearful of the wrath of god in a country where many mock christianity embrace perversion abortion and bows to pc multiculturalism ,18,0,False,0
2549,556,dad bought me a brownie shake love him,18,0,False,0
2550,557, an coaches dont put them in positions to be successful the offensive struggles can all be put on gardner program,18,0,False,0
2551,558,dominoes moonlit lake velvet underground honey whiskey white  heaven i accept your ridicule but just tonight ,18,0,False,0
2552,559, for years two fan bases and indiana have said they would do things the right way while uk and others are rogues my ,18,0,False,0
2553,560, son i got gatorades twinkies rice puddings pringles and cookies ,18,0,False,0
2554,561, when i say tam noted i do not necessarily mean or scandalous it could be a number of things ,18,0,False,0
2555,562, i was impressed that anybody could chug a smirnoff ice that quickly ,18,0,False,0
2556,563, muslim jihadi keep calm and red nation rising teaparty  ,18,0,False,0
2557,564,homework and boonies date with caitlin tonight ,18,0,False,0
2558,565,i didnt buy any alcohol this weekend and only bought proud that i still have ,18,0,False,0
2559,566, larsen your a cunt,18,0,False,0
2560,567,so i have been pretty paranoid about the cooling weather bringing about an abundance of birds in austin new york and philadelphia ,18,0,False,0
2561,568, this cold we have going around our little hick town had about everyone i know locked in their houses for better than a week stay well,18,0,False,0
2562,569, jurgens a music suggestion is little spook ,18,0,False,0
2563,570,jihadi pop music debates your man did you hear the latest abu yasser hit no  i am totally an abu hajar fan underground culture,18,0,False,0
2564,571,who would have known that jesus will come back to the ghetto on that level and that thorough like a black heroine ,18,0,False,0
2565,572, yes i do not think its about injuns i think redskins is about politics and alcoholism in washington ,18,0,False,0
2566,573, chicken fries shake perfection ,18,0,False,0
2567,574, liberal head explosion navajo code talkers appear in redskins jackets redskins ,18,0,False,0
2568,575, nice lie   just  because   you want to see it does not make it real like reagan was a conservative another huge lie,18,0,False,0
2569,576,i think about the fact that would dinosaurs evolved into birds every time i eat chicken dinosaurs are delicious ,18,0,False,0
2570,577, you are racist against white people whigger anti racist is a codeword for anti white anti zionist is a codeword for antisemite ,18,0,False,0
2571,578,i am hooked on monkey phonics ,18,0,False,0
2572,579,i hate moon all these bitches niggaz with they imaginary haters ,18,0,False,0
2573,580,time kill birds with stone work out while i renew my food handlers card online push play for this dumb class,18,0,False,0
2574,581, honestly that is where i am the most retarded and is why i stuck as artist hoping for a fair dealer manager situation ,18,0,False,0
2575,582,happy birthday my little cotton picker,18,0,False,0
2576,583, yankees did not want russell martin so he signed with the pirates years ago pirates have made back to back post seasons ,18,0,False,0
2577,584, better off banning  and their anti american supporters,18,0,False,0
2578,585,they should have never gave a cracker a transmitter will flip when he sees this ,18,0,False,0
2579,586, martinez happy birthday cotton picker  ,18,0,False,0
2580,587,there might be a couple cotton pickers on the spurs but they all play unselfish white man basketball,18,0,False,0
2581,588,it karaoke night baby it off to sing i go with a voice that isounds like sandpaper,18,0,False,0
2582,589,twice divorced florida attorney general says marriage is reserved for stable enduring family units wtf,18,0,False,0
2583,590, raven symone hair be like i am not colored i am american ,18,0,False,0
2584,591, better nig  but if anything ill flipyou the or something im trying get some more cash,18,0,False,0
2585,592,posted a new song guala music,18,0,False,0
2586,593,i hate my dog name it sounds so ghetto ,18,0,False,0
2587,594,this being too sick to function is for the birds i was starting to feel slightly better earlier now i feel like death again ,18,0,False,0
2588,595, grateful for the profound hospitality of volunteers who open their homes to patients traveling long distances for ,18,0,False,0
2589,596,i love wearing fuzzy socks to work,18,0,False,0
2590,597,should knew black was a hoe when his son crip walked out her pussy ,18,0,False,0
2591,598, i am so sick head colds suck and on top of that had to challange me to a beer chug ,18,0,False,0
2592,599, stop white people cases of west nile virus infections reported in orange county this year dead birds found carrying virus,18,0,False,0
2593,600,i hate fat bitches,18,0,False,0
2594,601, austin is so cute like look at him all excited  because he got oreos ,18,0,False,0
2595,602, what is this chinks email i am moving to china and slicing his throat,18,0,False,0
2596,603, us ghettos driven by liberal ideology redmeat,18,0,False,0
2597,604,is yankee in a good mood today or what,18,0,False,0
2598,605,monkey see monkey do really abu,18,0,False,0
2599,606, how day feel about colored folk ,18,0,False,0
2600,607,these young cats being drafted in the nba today are walking lotto tickets wait till these niggas find out that pussy come ,18,0,False,0
2601,608,practically got arrested tonight not allowed on utampa grounds for a year now fml im retarded,18,0,False,0
2602,609, rip plate brownies large tea fries beans potato salad ,18,0,False,0
2603,610, i am she cool though might off her a brownie ,18,0,False,0
2604,611, ragingbabe i am not  trying  to be critical but literally looks like he just ate a pot brownie got off a couch and put on his gloves,18,0,False,0
2605,612,i am going to dress up as garbage for halloween wait i look like that everyday ,18,0,False,0
2606,613,gary girl was a tranny car i wonder what would have become of if he would written gary girl ,18,0,False,0
2607,614,officials jihadi cockroaches now booking tickets on cruise ships to syria ,18,0,False,0
2608,615, glory is mom asked me if i wanted a brownie i said no thanks she said what are fasting ,18,0,False,0
2609,616,i ignore birds,18,0,False,0
2610,617,just got done taking some photos with brownie flowcity,18,0,False,0
2611,618, i mean sometimes eating a carton of double stuf oreos is your only option ,18,0,False,0
2612,619,frustration can be a  girl  ,18,0,False,0
2613,620, diplomatic trolling russian embassy mocks nato satellite pictures ,18,0,False,0
2614,621, i am fuck brett farve redneck ass he is stuck up he would not give a damn  he be on campus acting like he the shit,18,0,False,0
2615,622,idiotic censorship drive by france president fails to understand that he is empowering jihadis by censoring the internet wholesale fail,18,0,False,0
2616,623, nugget dyke looking hoe ,18,0,False,0
2617,624, incase any hillbillies try to roast ,18,0,False,0
2618,625,i was accused of never taking a full front face shot so here is one no slant or angle or nothing ,18,0,False,0
2619,626, al qaeda market share is dropping faster than viacom enron in the jihadi stock market,18,0,False,0
2620,627, coach says players will not need motivation to get back on track following paul george injury rather they will play to ,18,0,False,0
2621,628, i do not know it hard though ,18,0,False,0
2622,629, only rich white liberals know what is best for black people if they would not see that they are obviously uncle toms ,18,0,False,0
2623,630, stalin if a single wasp could read these waspfacts tweets there could be a peace treaty between wasps and man but wasps are ,18,0,False,0
2624,631,so i have been pretty paranoid about the cooling weather bringing about an abundance of birds in austin new york and philadelphia ,18,0,False,0
2625,632,smuggled letter by gaza tunnel digger details suffering under hamas rule ,18,0,False,0
2626,633, street birds homeless people twittering in amsterdam ,18,0,False,0
2627,634,i am such a retard sometimes ,18,0,False,0
2628,635, oreo cheesecake bars ,18,0,False,0
2629,636,people this picture far and wide if for no other reason than it makes  with poor spelling really angry ,18,0,False,0
2630,637, i do not want arod back ,18,0,False,0
2631,638,it would be pretty cool if i got to see more time before i go back to my town ,18,0,False,0
2632,639,if only i dated a girl that lived off mack road i could just get the holy trinity of sacramento ghettos on a daily basis,18,0,False,0
2633,640, most of these people are followers of followers of truth but they themselves are still niggers their outlook mind all ,18,0,False,0
2634,641,hey if i stir a spider rockstar and monster together and chug it would i definitely be hospitalized or just maybe asking for a friend,18,0,False,0
2635,642,george rockwell of speech at lynchberg armo proud to say my uncle kelly was at this speech in ,18,0,False,0
2636,643,know why the ultimate warrior died god loves fag toosoon he was an anti gay crusader so a little light jokes are necessary,18,0,False,0
2637,644,happy birthday my little cotton picker,18,0,False,0
2638,645, i think its about whites  trying to be the most blackish what we in socal call wiggers liberals democrats,18,0,False,0
2639,646,the last at bat at yankee stadium thanks for making it a good one captain farewell captain  ,18,0,False,0
2640,647,come home from work to bridesmaids twinkies and a bottle of wine bestroommateever ,18,0,False,0
2641,648, and nak status report making a pit stop in canada to rape bitches,18,0,False,0
2642,649,i got my eyes on this red bone,18,0,False,0
2643,650,gary girl was a tranny car i wonder what would have become of if he would written gary girl ,18,0,False,0
2644,651, all niggers wanna do is fuck tweet and drink pineapple soda all day,18,0,False,0
2645,652, shut up chink ,18,0,False,0
2646,653, oreo ice cream cake ,18,0,False,0
2647,654, let kill cracker babies wtf did i just hear ,18,0,False,0
2648,655, red hot chili peppers with the longest nip slip in super bowl half time show history ,18,0,False,0
2649,656,do you have a nickname what is it tator tator tot tightey whitey whitey jr taylor whitey pants agent ,18,0,False,0
2650,657, did seriously steal my halloween oreos ,18,0,False,0
2651,658,do you have a nickname what is it tator tator tot tightey whitey whitey jr taylor whitey pants agent ,18,0,False,0
2652,659, cheated she had hair like a dyke ,18,0,False,0
2653,660, we could get matching burner phones and be ghetto fab for a few months,18,0,False,0
2654,661, what is this chinks email i am moving to china and slicing his throat,18,0,False,0
2655,662, last name sinner first name like your pancakes in that morning he gotyou covered like aunt jemima,18,0,False,0
2656,663, not all black girls are ghetto though,18,0,False,0
2657,664,anglo saxon mike oz,18,0,False,0
2658,665, eating a roasted potato and smiling till my cheeks are sore the crow in this cape crisis are super great,18,0,False,0
2659,666, mcadams  because iam retarded,18,0,False,0
2660,667, will you mention why being called nigger is wrong witch i agree with bossy is wrong but being called a pimp is still ok ,18,0,False,0
2661,668, im american do not give shits about the beaners ship them beaners back,18,0,False,0
2662,669,twitter is for fags ,18,0,False,0
2663,670,any solution to zog which does not deal with demographics only laws is no solution north west imperative ,18,0,False,0
2664,671, i like where your domes at smart,18,0,False,0
2665,672,so mad we live in a world where whitey can go to jail for a word other folks wear right on their hats tshirts if i wore that shirt ,18,0,False,0
2666,673,im wearing a sweater and it is ike degrees in my house,18,0,False,0
2667,674,dblite works like a charm in open arduino with full test coverage the version would rarely made in there ,18,0,False,0
2668,675, i just choked on an oreo cookie i figuring this may have something to do with it ,18,0,False,0
2669,676,anyone want some absolutely  amazing and deliciously fresh perfect monkey bread ,18,0,False,0
2670,677,i get a pound bag of dog ,18,0,False,0
2671,678, have their been any reports of an aerosolized virus that turns apes intelligent seems like that kind of day ,18,0,False,0
2672,679,no half breed spic has any right to say anything to any anglo ever and should be killed for doing so ,18,0,False,0
2673,680,time kill birds with stone work out while i renew my food handlers card online push play for this dumb class,18,0,False,0
2674,681, when they say him they mean dyke ron ,18,0,False,0
2675,682,oreos and coffee for brunch i do what i want ,18,0,False,0
2676,683,he never replied to my asking about his callingg me a redneck ,18,0,False,0
2677,684, well there is difference between erick erickson and me i have always understood obama is muslim jihadi sympathizer ,18,0,False,0
2678,685,get two birds stoned at one time ,18,0,False,0
2679,686, jesus i would love to do that and more to those muzzie torturers fucking animal savages,18,0,False,0
2680,687, merry christmas,18,0,False,0
2681,688,all the little bald headed bitches standn outside of kevin gates trying get in ,18,0,False,0
2682,689, probz that is called useen your brain retard why would i whoop your ass and front of thepolice,18,0,False,0
2683,690,polite yet militant birds not feeding stencil army type face font a team ,18,0,False,0
2684,691,people who play role playing games are human filth and do not deserve the same respect you had give a mosquito they are soulless gutter trash ,18,0,False,0
2685,692, boy yes i am white washed  because i do not go around repping my hood and saying a bunch of ignorant nig terms ,18,0,False,0
2686,693,crew neck ass nigguh,18,0,False,0
2687,694, make my way right to the garbage can with these new season new shoes make your own way way of wade ,18,0,False,0
2688,695, so have signed brian mccann jacoby ellsbury rumor has it they still want robinson cano babe ruth miguel  ,18,0,False,0
2689,696,there a green bowl high a spliff high a high a blunt high a moke high and a moke coffee high ,18,0,False,0
2690,697, america russell brand mocks bill reilly for proposing berlin wall against immigrants video ,18,0,False,0
2691,698,staying up late to watch ichiro yankees,18,0,False,0
2692,699, happy happy helloween helloween,18,0,False,0
2693,700,isis jihadis discuss buying and selling yezidi girls as slaves ,18,0,False,0
2694,701, best believe we am not no christian slave brainwash black spooks miss white man unlike yo yourself  she would devil,18,0,False,0
2695,702,finally got an updated picture with angel wing colored ,18,0,False,0
2696,703, momma said no cats inside my doghouse ,18,0,False,0
2697,704,fairy tale hat free crochet pattern for child and adult at ,18,0,False,0
2698,705, yankees did not want russell martin so he signed with the pirates years ago pirates have made back to back post seasons ,18,0,False,0
2699,706, our disco we used for disaster recovery was an awesome brownie points to how well built they are most extreme conditions ,18,0,False,0
2700,707, happy columbus day if is was not for america karl marx would never have thought of sharing colonialism with injuns ,18,0,False,0
2701,708, nerds are cool  because they get really judge why about other nerds being passionate about things they are not passionate,18,0,False,0
2702,709,i am sure would add this helpful parenthetical explanation if these were redneck peckerwood  ,18,0,False,0
2703,710,giving you that trailer park trash transform thursday lady kimora vegas queens vegas show girls ,18,0,False,0
2704,711,supporters of officer darren wilson rally in louis ferguson,18,0,False,0
2705,712,wish i had a brownie or a dab to knock me out ,18,0,False,0
2706,713,they use to call my mom japs when she was younger asian racial slurs ,18,0,False,0
2707,714, nice lie   just  because   you want to see it does not make it real like reagan was a conservative another huge lie,18,0,False,0
2708,715,george rockwell of speech at lynchberg armo proud to say my uncle kelly was at this speech in ,18,0,False,0
2709,716, love frat boy soft long soles,18,0,False,0
2710,717, lebron does not turn until december he made trips faster than kobe shaq mike or bird he will be back yal act like he is retiring ,18,0,False,0
2711,718,i just wanna cuddle with my boyfriend under a fuzzy blanket drink hot tea and have my hair played with so i can go to bed ,18,0,False,0
2712,719,my pits be stankin from doin them flows is hard on a ol colored body in theheat them white women be pushy when day want dare flows fixed,18,0,False,0
2713,720, when joey said traded in my nikes for a new microphonei guess it is safe to say he is sold his soles for a new life ,18,0,False,0
2714,721,colored contacts played out ,18,0,False,0
2715,722, wilde burashka sure gets to be a nit picky russian monkey bear thing sometimes does not he ,18,0,False,0
2716,723,not that i plan on dying soon but i am totally going to write kenobi in as my sole heir he the only thing locally under i cannot trust,18,0,False,0
2717,724, is a boss ghetto ass mofo,18,0,False,0
2718,725, if im gold your gold since we baes now,18,0,False,0
2719,726, now that halloween is fast approaching please understand this we are a culture not a costume to mock and ridicule ,18,0,False,0
2720,727, school admins take hungry kids lunch throw in garbage   because   their lunch funds are not paid up that will teach them ,18,0,False,0
2721,728, yankees nice bounce back kay gotta keep this going ,18,0,False,0
2722,729,looks like a tool but is useful as a clay hammer ,18,0,False,0
2723,730, i wrote whole game story on how orpik shut down ovi two nights in a row many of you will mock this but he was really ,18,0,False,0
2724,731, probably time to put this twitter feed to bed,18,0,False,0
2725,732,posted a new song guala ,18,0,False,0
2726,733,illegal alien is not a race it a crime wetbacks ,18,0,False,0
2727,734,gorgeous calico maine  cat ,18,0,False,0
2728,735,yea so about tel new friend all my friends know they are only allowed one cute darkie friend and that is me ,18,0,False,0
2729,736, i will chug my tall can but homegirl will not approve ,18,0,False,0
2730,737, state like mississippi opposed to minimum wage child labor laws unions is pro scab sweatshop work pretty much slavery ,18,0,False,0
2731,738,got my vans on my pockets chunky,18,0,False,0
2732,739, i am she cool though might off her a brownie ,18,0,False,0
2733,740, it is well known that i supports cruelty to birds save animals sign this petition,18,0,False,0
2734,741, i dont know how people can just not have a job and stay at home all day watching tv it was so boring for me to do it days i dont know ,18,0,False,0
2735,742,when this test is over today i am making a pan of brownies i am going to lay in bed all day eat them until my heart is content ,18,0,False,0
2736,743,no girls no just me myself and i,18,0,False,0
2737,744, when joey said traded in my nikes for a new microphone i guess it is safe to say he sold his soles for a new life ,18,0,False,0
2738,745, bless jesus amos can two walk together unless they are agreed differentlevels ,18,0,False,0
2739,746, so cute shy bunny ,18,0,False,0
2740,747,this girl is retarded,18,0,False,0
2741,748,get two birds stoned at one time ,18,0,False,0
2742,749, booner has that twitter boone ,18,0,False,0
2743,750, first second an third mistake i been hearing it want give it a listen ,18,0,False,0
2744,751,money hungry they can never get a crumb,18,0,False,0
2745,752,padre yankee angel fans need to stfu,18,0,False,0
2746,753,he never replied to my asking about his callingg me a redneck ,18,0,False,0
2747,754, i do not think they believe in their communities ability to function out whitey they choose to be hustled by big government,18,0,False,0
2748,755, honey says my phone charging backwards retarded,18,0,False,0
2749,756, i want a pet monkey ,18,0,False,0
2750,757,anybody want any sugar maple saplings i have about popping up in heidi good beach me and planted two friday ,18,0,False,0
2751,758,they love me at the place i bring my car to i do not know why spanish men love me sometimes i do look like a guala though ,18,0,False,0
2752,759,if anyone wants to bring me a sweet tea to my party that make my birthday perfect well that and cracker barrel ,18,0,False,0
2753,760,epic mickey time two and a half men while i shiver tht sounds more like it ,18,0,False,0
2754,761, his do not until playoffs but luckily this means that any future kid will definitely root for the  priorities,18,0,False,0
2755,762, yes true reagan was the first like wouldnt while president and he was supreme allied commander ,18,0,False,0
2756,763, never have i seen a toddler chug a water bottle so fast ,18,0,False,0
2757,764, serious question here how many country songs mention honkey tonk ,18,0,False,0
2758,765, incase any hillbillies try to roast ,18,0,False,0
2759,766, shy people tend have great observational skills making it easier to recognize the core of a problem then solving it ,18,0,False,0
2760,767, i think its about whites  trying to be the most blackish what we in socal call wiggers liberals democrats,18,0,False,0
2761,768,geez i think north korea may be right barack obama is a monkey surely acts like one ,18,0,False,0
