,text,cluster_id,centroid
40, why get attached to people when you can jump in a bad  can and feel the same way,7,False
41, protest climate change leaves bad  behind voting matters,7,False
42,lowkey peyton manning bad ,7,False
43, that movie look like bad  its really good ,7,False
44, seahawks fans are scheduled to meet up at pier on sat pm to bad  talk and heckle san franciscans be prepared wear ,7,False
45, all the helmets in destiny are bad i wish i could just rock an invisible bubble instead hunters look like robocop ,7,False
46, video on talking bad while facing during today ,7,False
47, a lot of them are though attitudes be pure bad  team white girls swirl the world,7,False
48, quick scoping bad  take of the tony hawk setup and play normally that is not what snipers are for ,7,False
49,i cannot wait to watch the isam nots put their weiner right in the cowboys butts dallas is bad,7,False
50, i am referring to the second down put vick in slot play bad ,7,False
51, adult human skulls found in bad  ,7,False
52, seahawks fans are scheduled to meet up at pier on sat pm to bad  talk and heckle san franciscans be prepared wear ,7,False
53, i would not share a wave with those bad  cans,7,False
54, kickin bad  cans on the golf cart    ,7,False
55,so i bought condoms for my party at rite aid and the lady gave me a dirty look just now i came back and bought bad bags ,7,False
56,i need a heated bra  because   my nips hurt so bad ,7,False
57, i literally just told sins to his face how bad  he is at the shop in hooping,7,False
58, video solomon elimimian bad  talks an opponent during a halftime interview ,7,False
59, i still live with hope that one day a hot rich boy will fall in love with me even though im bad ,7,False
60, i told mariam to but cigarettes for her birthday you also called me bad  rn,7,False
61, republican  a hipotle is bad and taco bell will give you the runs,7,False
62,i am okay with rasor talking bad,7,False
63,morning terror read of the ocean bad  is gone and no one knows where it went ,7,False
64,pierce would have easily drained all these shots with us he so bad  now ,7,False
65, a lot of them are though attitudes be pure bad  team white girls swirl the world,7,False
66, his job as us prez to protect us is throw in bad  ebola at our cost daniel both money lives dog,7,False
67,indiana lost to bowling green big ten continues to be bad  ,7,False
68, me when somebody says childish gambino is bad  ,7,False
69, charlie sheen slams rihanna for rejecting his fiancee you are a rude idiot with bad wig ,7,False
70, why get attached to people when you can jump in a bad  can and feel the same way,7,False
71, uncle leo find i watch in bad ,7,False
72,the conjuring was not bad  it just was not as good as insidious ,7,False
73,people with bad  cars love to drive fast and reckless,7,False
74, i have so many questions about that sex tape i love  me some mimi and if that thirsty dude releases it he is bad  ,7,False
75, he definitely bad  but if bill cohwer or stanford head coach want the job i hire them with a new general manager of course,7,False
76, would not spend my money on bad  like that ,7,False
77,california has gangs  because   california is bad ,7,False
78, manning just threw his nfl leading interception of the is eason bad ,7,False
79, khan has been facing nothing but bad  since his to garcia,7,False
80, gwen stefani new single is bad  her hilary duff britney and fergie have to give it up and go raise your kids ,7,False
81,kim really made herself bad  ,7,False
82, was not that great to me either equalizer was bad  denzel officially washed neither was flight,7,False
83,so i bought condoms for my party at rite aid and the lady gave me a dirty look just now i came back and bought bad bags ,7,False
84,why they playing bad on espn right now ,7,False
85, she literally just put the whole bad  bag on ,7,False
86,my hair is bad  i need to put a masque on it but that takes so much energy that i do not have ,7,False
87, either way both schools are bad  ,7,False
88, love carolina my lakers are going to be so bad  this season i cannot wait ,7,False
89,my nicca drake gear game is all bad ,7,False
90,this year old on master chef junior made my chicken look like bad  ,7,False
91,because if it is bad i am bashing it at saying he need to go back to jail,7,False
92,someone tell the royals to stay home there bad  ,7,False
93,drake i sirhampton stacks kendrick name a rapper that alot of people like but you think is bad ,7,False
94, it idiotic opinions like this that make polls less than bad  polls were not a problem when people with integrity were voting ,7,False
95, i do not care how pretty you are if your personality is bad men are going to treat you accordingly that is not  ,7,False
96, looks prime for some bad  pick up,7,False
97,all these afternoon groups are bad besides the bubba keegs and furyk group the memorial tournament,7,False
98,why they playing bad on espn right now ,7,False
99, skin diamond really was the last champion for ebony porn everything else is kinda bad  now ,7,False
100, bad  man he beat me to the good stuff again ,7,False
101, is bad  why would he lie about that i told you he is real,7,False
102, it idiotic opinions like this that make polls less than bad  polls were not a problem when people with integrity were voting ,7,False
103, who on defense team is paying media to bad  the prosecution constantly ,7,False
104, who wants to get there nose in these bad boys then scally sockfetish stinking hot  and legs,7,False
105, justmilz if they bad  in yr or he will waive it ,7,False
106,man talk to them of course nothing is wrong with applebee if you like bad  food ,7,False
107, boy bad  now but i am not  going to  act like i never cranked that superman,7,False
108, bad  liars these law students are terrible liars ,7,False
109, when twitter rappers direct message me their bad  links ,7,False
110, the afc was bad  last season especially the afc south jags could make a play off push if they have a great draft ,7,False
111,majority of the time a woman story is bad anyway ,7,False
112, you might be a liberal if you continue to bad talk america claiming how horrible and evil it is yet you refuse to leave,7,False
113,i remember laying on a hospital bed after being shot ranting about how coconut shrimp was bad ,7,False
114, should have lost in carolina in houston tonight in louis lucky seahawks are complete bad  ,7,False
115, explains why they are waving bad bags around over their heads ,7,False
116, atlanta houston has so many bad  drivers,7,False
117, there is always one they never realize they are the worst the unsolicited unaffiliated bad talker ,7,False
118, they have to that division is bad  just milz sam nots gon win the nfc south watch ,7,False
119,the family of ron neal needs to sue wutang for that bad  song they are released in his name ,7,False
120, i have only like about pair they are overpriced bad  ,7,False
121,i went outside and got mad bc this weather is bad,7,False
122,indiana lost to bowling green big ten continues to be bad  ,7,False
123, who wants to get there nose in these bad boys then scally sockfetish stinking hot  and legs,7,False
124, when your phone go off in class the teacher say turn that bad  off but it is one of the songon your mixtape ,7,False
125,you both sorry to give racist a platform his bad  language your  interview  was below kindergarten level,7,False
126,all these afternoon groups are bad besides the bubba keegs and furyk group the memorial tournament,7,False
127,making up drake disses cant wait to call it bad  and tell everyone that you will forver be the goat out of ,7,False
128, criticize amanda for saying the and word sure but do not make jokes about her sexual assault do not be bad  ,7,False
129,you said you be smoking strong but your wrong you been smoking bad  and it am not in my lungs if it am not that pressure,7,False
130, i read a black man tweet hot sauce is bad  watermelon is overrated i cannot deal,7,False
131, video do not hurt yourself hits a jumper over a rookie proceeds to talk bad,7,False
132, it idiotic opinions like this that make polls less than bad  polls were not a problem when people with integrity were voting ,7,False
133, bandana orian they called me trailer bad  for wearing my little country getup ,7,False
134,i cannot wait to watch the isam nots put their weiner right in the cowboys butts dallas is bad,7,False
135, gambit he is not welcome in washington state or nashville serpas is straight bad  ,7,False
136, i do not care how pretty you are if your personality is bad men are going to treat you accordingly that is not  ,7,False
137,joe buck just making it sound like greinke was bad  when he played for the royals chill out joe ,7,False
138,shout out to pullz because i know if i was bad he would have kept it a buck i swear he had every i made just  because and actually bump them too,7,False
139,this year old on master chef junior made my chicken look like bad  ,7,False
140, i do not understand it there is bad  cans dumpsters everywhere and if there is not just wait till you go somewhere with one ,7,False
141, they might be called seconds of summer but their songs are minutes of bad ,7,False
142,making up drake disses cant wait to call it bad  and tell everyone that you will forver be the goat out of ,7,False
143, when your phone go off in class the teacher say turn that bad  off but it is one of the songon your mixtape ,7,False
144,nfc south is bad  juice,7,False
145, if go to the bulls they still going be bad  unless melo get special privileges allowing him play in a allstar uniform,7,False
146,sitting on the wouldeck enjoying a stoneipa watching smelling the neighbors burn bad  missouri ,7,False
147, grossman that is what sports are about forget the arrogance bad talking its about making people feel like they are a part ,7,False
148,all these afternoon groups are bad besides the bubba keegs and furyk group the memorial tournament,7,False
149, i have only watched mins of this bad  and i feel like i just wasted some valuable minutes of my life that i can never get ,7,False
150,so now been trill is bad because she said so ok,7,False
151, of all her songs are actually good compared to the other bad  shes such a showman my god ,7,False
152, plenty of kobe vs dwight bad  talk after the game too ,7,False
153, would help for some others cannot handle uppers and cripples them plus if moderation is not taken into consideration it will be bad,7,False
154,all bad now that is a lot of stolen shoes ,7,False
155,these are insane and cigars bad  foam done bumped his head these are insane like so insane ,7,False
156, do not like to bad  talking either way but to be fair that is just on twitter i am having a ball on texts ,7,False
157,i remember laying on a hospital bed after being shot ranting about how coconut shrimp was bad ,7,False
158, manning just threw his nfl leading interception of the is eason bad ,7,False
159, her face ugly to me her nudes were bad  ,7,False
160, brendon urie must make other boys feel like bad ,7,False
161, you men are bad  if your homeboy is cheating and you had not tell his wife girl and break up their family no,7,False
162, wait can i get that photo of me playing with creed side project by itself my bad yes is embarrassing,7,False
163,next time you leave magic bad in my jacket try not to have your initials written on them ,7,False
164, some of you all bios are bad  mine pretty good,7,False
165,libs bad  saira blair an year old republican who won a seat in the west virginia legislature ,7,False
166,indiana lost to bowling green big ten continues to be bad  ,7,False
167, i do not suck you are just mad  because   you are bad  and i carried you you always had points,7,False
168, there is always one they never realize they are the worst the unsolicited unaffiliated bad talker ,7,False
169, i am proficient in neither my skills are limited to pointless stat memorization bad  talk ,7,False
170, when you try to tell grandpa that is music was bad  ,7,False
171,lowkey peyton manning bad ,7,False
172,why mcdonald breakfast good but the lunch bad ,7,False
173,what else come on on mondays im not watch that bad  i have destroyed enough brain cells ,7,False
174, when you try to tell grandpa that is music was bad  ,7,False
175, she is just another straight up conscienceless liar soulless criminal bad  ,7,False
176,such a bad  episode of the walking dead tonight ,7,False
177,ok so not all the shows on cartoon network are complete bad  stevm universe is ,7,False
178, whoever made this twitter doesnt like the lakers they making a comeback but this still continues to bad  talk them ,7,False
179,yea buddy a lot of bad  talk going on,7,False
180,yellow jackets at gas station bad cans are the worst,7,False
181, when twitter rappers direct message me their bad  links ,7,False
182, twitch plays call of duty enter bad  talk in the chat the auto aim will do the rest,7,False
183,photo rest in peace to these bad boys some bad advise made me let usome old asian dude glue the sole  ,7,False
184,panda express is so bad  but i wanted chinese and did not feel like gettin out the car,7,False
185,the conjuring was not bad  it just was not as good as insidious ,7,False
186, klain real sole job is to dampen down the mushrooming bad and political fallout heading into november election ,7,False
187, when twitter rappers direct message me their bad  links ,7,False
188, mins for and joel to pick out a bad  can meijer now doyou guys understand why i took shots before this trip,7,False
189,my arguement with she is the baddest white girl is she is bad  her argurment with she is bad  is but she is paid ,7,False
190, but only bbc the american version is bad ,7,False
191,such a bad  episode of the walking dead tonight ,7,False
192,indiana lost to bowling green big ten continues to be bad  ,7,False
193, the jets are bad i see what you meant ,7,False
194, when twitter rappers direct message me their bad  links ,7,False
195,man talk to them of course nothing is wrong with applebee if you like bad  food ,7,False
196, eagles fans dont except the fact that mcoy been bad  this year and that everybody figured out that is spread offense stop it,7,False
197, the is very equal this season everybody showed glimpses of being bad ,7,False
198,someone should explain to blake griffin that talking bad  to an opposing string is unbecoming even among clippers ,7,False
199, just  because   you not official doesnt mean you can act like complete bad  and be free from acting like a decent human being,7,False
200,apparently i am pathetic bad  alright ,7,False
201, skin diamond really was the last champion for ebony porn everything else is kinda bad  now ,7,False
202,houston has so many bad drivers,7,False
203, i am not telling you to like al green or redding stop missing the point just do not call them bad  tell me you ,7,False
204, and henny too beer bad  end of story,7,False
205, once it gets cold you all  going to  be bad again ,7,False
206, kickin bad  cans on the golf cart    ,7,False
207, sonia never  who bad es every other leader never criticises sonia touching,7,False
208,this year old on master chef junior made my chicken look like bad  ,7,False
209,so i bought condoms for my party at rite aid and the lady gave me a dirty look just now i came back and bought bad bags ,7,False
210,dumpster gahbage sirhampton chicks that smoke are bad no in between no debate ,7,False
211,i do not blame crash for not sharing with you you you will probably talk bad about it like you had food trucks ,7,False
212,philosophy existentialism and depth and not bad  pop mtvhottestlanadelrey,7,False
213,bound gagged shoved in a bad  bin with two bullets in the back of the head i suspect natural becauses said the world worst detective ,7,False
214, i have read the hunger games times i am bad ,7,False
215, i feel a lot of people bad  talking indie for all sounding the same but i think any genre you are not into tends to sound,7,False
216,majority of the time a woman story is bad anyway ,7,False
217, a photographer hid in a bad  can not get these adorable engagement photos ,7,False
218, that was not as bad though drawing conclusions about white america based on a person poll is a slippery slope ,7,False
219,lowkey peyton manning bad ,7,True
0,who else hated this bitch nigga ,8,False
1,i need to chat with teeg where that nigga at ,8,False
2,chasing these hoes better get cash nigga,8,False
3, be gone my nigga,8,False
4,delete now you bitch ass nigga quan if the red skins beat us i will delete my fucking account,8,False
5, eat shit nigga bitch turd bag dick beetle,8,False
6, payne hell no he is not he the istar of that team  but i am sure that white honkey called him a nigga,8,False
7,let me find out that bitch nigga talking shit,8,False
8,mendoz whore slut cunt bitch nigga,8,False
9,a real nigga gone teach his bitch the game not run it on her ,8,False
10,at least i say im crazy some nigga gotta find out a bitch wild when she shooting at they ass ,8,False
11,hoes they won when the nigga thats ridin the fence start givin them a little attention what you won hoe a wishywashy ass nigga ,8,False
12,hoes they won when the nigga thats ridin the fence start givin them a little attention what you won hoe a wishywashy ass nigga ,8,False
13, this nigga know damn well you a coon,8,False
14,i think this nigga retarded ,8,False
15, you are white are not you rolls eyes rip to my nigga a worthless spear chucker,8,False
16,if you not about that murder game pussy nigga shut up gang ,8,False
17,we hate you too little nigga i hate the steelers dawg,8,False
18, three damn they got wifey fall back nigga i do not share my hoes,8,False
19, king with pills that nigga will last years like magic that nig should hav died years ago you all the first team to draft gay ,8,False
20,ray is the perfect example of what happens when you give a lame nigga some pussy ,8,False
21, nigga game got soo much clout niggas going to thestore to buy sum dice,8,False
22,nigga that cares about opinions and get involve in hoe shit either gay broke or is not getting enough pussy ,8,False
23,pussy ass nigga ,8,False
24,ford i hate when a nigga ask me where the hoes nigga ,8,False
25,have you eva asked a nigga where did got sum fake designer ,8,False
26, the fuck you talking about i told you once and am going to tellyou against nigga i love white bitch ,8,False
27,cash was deleting this picture until i realized a dike in the back ground dressed like a nigga with wedges on bitch i am  ,8,False
28,a nigga say he ballin ask them where his title and his deeds at not wher his clothes and his keys at,8,False
29,chasing these hoes better get cash nigga,8,False
30, fuck nigga why you pose to be pullin up,8,False
31,how you areal do not put no money on you nigga books but buy a bitch chanel just to hit the puss ,8,False
32, your and nigga them hoes suck wayans brothers are not funny at all jamie fox should be number ,8,False
33,ray is the perfect example of what happens when you give a lame nigga some pussy ,8,False
34,phil man i was  trying to eat nigga you said it was bitches out here i showed up for nothing ,8,False
35,gay ass nigga bitch you thought you thought,8,False
36, woulda could be should ass niggas bitch ass nigga what you about wagging ass nigga catch your phase,8,False
37, says the old man i hope you can survive another years you silly nigga boo monkey,8,False
38,next time you gone call a darky a nigga call that coon a jungle bunny boondocks i ,8,False
39, king with pills that nigga will last years like magic that nig should hav died years ago you all the first team to draft gay ,8,False
40,stop stalking your girl social media you bitch ass nigga,8,False
41, nigga game got soo much clout niggas going to thestore to buy sum dice,8,False
42,nigga bitch him i will never date a female with another niggah name on her  wtf ,8,False
43,klassy exactly same shit i said yung jay so nobody think mimi was outta line for inviting stevie to the gay nigga ,8,False
44,phil man i was  trying to eat nigga you said it was bitches out here i showed up for nothing ,8,False
45, nigga who is bitch you fucking cracker get your gay ass out my mentions ,8,False
46,look at this coon ass nigga here standing on a damn toilet looking around for his manhood ,8,False
47,when a pussy nigga socks you and does not knock you out ,8,False
48,i think this nigga retarded ,8,False
49,what these bitches want from a nigga like on some shit,8,False
50, fuck miley tranny looking now damn ass nigga,8,False
51,bitch fuck your nigga what is up with that pussy ,8,False
52,world all deze hoes got past demons in them yolo nigga   ,8,False
53,nigga screamed like a little bitch  ,8,False
54, be gone my nigga,8,True
0, mackey you call someone a faggot and then say to kill themselves you are a pathetic human being a fucking disgrace ,9,False
1, whats your youtube channel then faggot,9,False
2, i made you lunch you fat faggot ,9,False
3,if you like after romeo chances are i think you are a faggot ,9,False
4,that shade of faggot clashes with your eye color ,9,False
5, its your i thought some photoshopped my face on that faggot i hate you all ,9,False
6, these new nigga hipster hypebeasts love all these faggot ass bright colors and nike keeps giving them what they want ,9,False
7,one day im like harry styles is so hot the next day is who is this faggot,9,False
8, you had know what your talking about retarded faggot,9,False
9,you some type of special faggot if you bring chocolate swishers to a smoke session ,9,False
10, its your i thought some photoshopped my face on that faggot i hate you all ,9,False
11,look at your boy nigga a faggot chance the rapper ,9,False
12,do you ever just see someone account and think what a faggot but at the same time you cannot unfollow but you cannot ,9,False
13,afc white pony  start crying and stalking him faggot i want to laugh ,9,False
14, yo yourself  faggot buy a dictionary,9,False
15, you had know shit about me faggot bitch,9,False
16, just fucking roasted this faggot,9,False
17, die in a car accident then faggot,9,False
18, fagot speaking with the blonde hair and confused you are a hypocrite because you are a faggot,9,False
19,chris bosh about to disgrace the trophy like a real faggot,9,False
20,you hate football your a faggot,9,False
21,can stand that asian dude just now faggot gives me attitude because i almost forgot my water  fuck you  faggot if i was not on stage,9,False
22,this week segment is in the can i discuss idaho being a faggot marriage state just like washington ,9,False
23, if you live wit your girl and you do dishes you a faggot,9,False
24,fuck your god until that faggot strikes me down,9,False
25, he is a faggot and i do not like him i am on the other side of the state ,9,False
26,hope gezus gets shot in his faggot head houston ,9,False
27, so your faggot teammate hits someone late like that and you say he is yelling you guys definitely in the room,9,False
28, wright chulo so if your and in high school you had have your own house you fucking faggot,9,False
29, whats your youtube channel then faggot,9,False
30, petrie get a life faggot,9,False
31,a rape faced faggot man i am sick of this nigga,9,False
32, if you watching porn beating off your homie text you it show his name in the banner you are a faggot,9,False
33, you had to throw in the faggot word ,9,False
34, if you watching porn beating off your homie text you it show his name in the banner you are a faggot,9,False
35, thanks for ignoring my texts faggot,9,False
36,this week segment is in the can i discuss idaho being a faggot marriage state just like washington ,9,False
37,naw am i the only one mad that espn going to  be talking about faggot ass penn state all week ,9,False
38,if you claim macklemore is your favorite rapper i am also assuming you watch the wnba on your free time faggot,9,False
39, good leave you stupid faggot,9,False
40,ugly faggot your a bad mother you should kill yo yourself  like robin williams,9,False
41, black jesus yes i forgot i was talkin to a degenerate faggot,9,False
42, afc mean bro fucking faggot,9,False
43,naw am i the only one mad that espn going to  be talking about faggot ass penn state all week ,9,False
44, its your i thought some photoshopped my face on that faggot i hate you all ,9,False
45, wright chulo so if your and in high school you had have your own house you fucking faggot,9,False
46,talking crazy over the internet is the same thing as doing it in person do not try to be buddy buddy with me later on faggot fuck you ,9,False
47, well he is at genos so he is the ultimate faggot,9,False
48, fuck outta here faggot that would not even be a fair,9,False
49,look at your boy nigga a faggot chance the rapper ,9,False
50, i hate feeling like a faggot too punk ass hoe,9,False
51,this week segment is in the can i discuss idaho being a faggot marriage state just like washington ,9,False
52, kincannon real tony i am partial faggot homo both fairly describes the same sick twisted assholes out there ,9,False
53,i am not weird you are just a faggot,9,False
54, these new nigga hipster hypebeasts love all these faggot ass bright colors and nike keeps giving them what they want ,9,False
55, your getting blocked faggot,9,False
56, i knew you were a faggot though,9,False
57,you a real life faggot if you ever fight another man  because he fucked your girl you just gotta take that like a man and move on,9,False
58,they should be ashamed of themselves i will be single for life before i fuck a nasty faggot ass white man ,9,False
59,faggot a clip is holy fucking shit,9,False
60,rudy gay a faggot for not changing his last name once he got money ,9,False
61, glad about your uncle another stupid faggot off the world hopefully you next ,9,False
62, thanks for ignoring my texts faggot,9,False
63, guinan you did a good job doing that to me and not texting back faggot,9,False
64, you had know shit about me faggot bitch,9,False
65,cause he a faggot makes sense now right bran prolly real nurturing ,9,False
66,tight pants and loud colors you look like a faggot ,9,False
67, if fleek in your vocabulary you a faggot ,9,False
68,it really is too bad that california had faggot marriage forced upon her after her citizens declared it illegal ,9,False
69, do i literally eat asshole for a living is that what i actually do faggot you seem a little confused ,9,False
70, fight me on your choice of game faggot see what happens,9,False
71, is the biggest faggot in the world,9,False
72,this week segment is in the can i discuss idaho being a faggot marriage state just like washington ,9,False
73, he is a faggot and i do not like him i am on the other side of the state ,9,False
74, insecure much put all you insults in one tweet fucking dumbass dude i wreck you you faggot,9,False
75,afc white pony  start crying and stalking him faggot i want to laugh ,9,False
76,you hate football your a faggot,9,True
0,hey do not be like a stupid white bitch in some horror movie asks america to hide from isis behind some chainsaws kay ,10,False
1,can stand bitch ass niggas ,10,False
2,you a lame ass nigga still cuffin these hoes my bitch got a bitch with ,10,False
3, you are a little bitch ,10,False
4, on my way to fuck your bitch in the name of the lord race,10,False
5,bitch kill your self go on to the bathroom and eat the pills bitch all of them ,10,False
6,that peach my niggas hot boys so do not bring no ice in this bitch ,10,False
7,jason admitted you are a stuck up bitch  which you are think you are so much better than every cunt ,10,False
8, man nothing much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch,10,False
9,well maybe you are a whore you stupid ugly homeless bitch,10,False
10,sir please go text your mexican bitch  because i am not deal with you childish ass ,10,False
11,bitch you are white with your shitty spanish,10,False
12,sometimes i wanna upper cut this bitch but i do not know if she is special or not,10,False
13,fuck jalens a slow bitch ,10,False
14, shut up bitch for i spit on you,10,False
15,oh my god  fat bitch what her ,10,False
16, you trout mouth ass bitch dead,10,False
17, are you coming back up here they some bitch niggas,10,False
18,bumped into a bitch that filed for sexual harassment at work against a co worker i am not been so shook in my life,10,False
19,bumped into a bitch that filed for sexual harassment at work against a co worker i am not been so shook in my life,10,False
20,stay home then bitch  fuck you  ,10,False
21, man bitch am not  going to  do a damn thing if you do not like what i got to say then unfollow me,10,False
22,eh bitch how about you worry about your own psychotic ass looks like you need to be saved from being a noisy bitch cant stand you cunt,10,False
23,bitch kill your self go on to the bathroom and eat the pills bitch all of them ,10,False
24,i hate that my mom says she trying to move out here like bitch the only reason your trying is because you had have a place to live ,10,False
25,bitch on my dick she come to my crib she get passed around no love,10,False
26, bitch i am draw a webb in bullets round your fuggin forehead beamthat bitch i know where you areside,10,False
27, if you ask me every bitch gay or bi ,10,False
28,i cannot fuck any old bitch niggas be desert dicks out here ,10,False
29,bitch kill your self go on to the bathroom and eat the pills bitch all of them ,10,False
30,can stand bitch ass niggas ,10,False
31,can stand bitch ass niggas ,10,False
32, that was so gay and i was tanning bitch  made me white,10,False
33,she pooted either young thug gay or this bitch pooted ,10,False
34, if you ask me every bitch gay or bi ,10,False
35, bitch buh shoot that nigga and his shorty bitch ,10,False
36,splash did you call me a bitch i said you were acting like one so you just called me one nigga shut up bitch ,10,False
37, if you ask me every bitch gay or bi ,10,False
38, you look like a welfare bitch compared to latinas i date and fuck you need fashion and makeup tips,10,False
39,well maybe you are a whore you stupid ugly homeless bitch,10,False
40,bitch on my dick she come to my crib she get passed around no love,10,False
41, it was a joke you ugly bitch be happy uncle snoop even acknowledged your nasty ass ,10,False
42, and fuck you too your little bitch you look like a mexican sucking a cock in your profile,10,False
43,fuck ray rice someone crack that bitch,10,False
44, jason your fat ugly ass could not even pull the ugly bitch in the school,10,False
45,everybody trying fuck the next nigga bitch not knowing that his bitch is the next nigga bitch ,10,False
46,bitch ass needs to boss the fuck up ,10,False
47,you are a little bitch my team got blown out in the super bowl,10,False
48,you other niggas a call up a bitch to fight a bitch no not me i am whomp that trick so she can feel where i am coming from,10,False
49,i hate when people tell me i have to many tattoos and they make me look ugly like bitch fuck you,10,False
50, i like to rape the bitch that posted that ,10,False
51, you are a little bitch ,10,False
52,i hate when people tell me i have to many tattoos and they make me look ugly like bitch fuck you,10,False
53,or the teach might getyou got i really hate a disrespectful ass bitch in class the professor is talking you bitch ,10,False
54, you look like a welfare bitch compared to latinas i date and fuck you need fashion and makeup tips,10,False
55,that peach my niggas hot boys so do not bring no ice in this bitch ,10,False
56, bitch buh shoot that nigga and his shorty bitch ,10,False
57,this faggot bitch tried to say she hoe for bear faced bitch yusa fag,10,False
58, queer white thirsty bitch,10,False
59, bitch i am draw a webb in bullets round your fuggin forehead beamthat bitch i know where you areside,10,False
60, shut up bitch for i spit on you,10,False
61,you a lame ass nigga still cuffin these hoes my bitch got a bitch with ,10,False
62, i hate that bitch the fact that likes her just no retweeettt ,10,False
63,hey do not be like a stupid white bitch in some horror movie asks america to hide from isis behind some chainsaws kay ,10,False
64,oh my god  fat bitch what her ,10,False
65, fucking white people bitch  ,10,False
66, why do not that bitch just shoot herself so isick of all those whores ,10,False
67,almost got to see a white boy get beat around today but he ran like a bitch ,10,False
68, your ballsack is hairy tranny prude bitch,10,False
69,if going to  continue to be a contrarian bitch go die then i have no time for such trifling ,10,False
70,i hate that my mom says she trying to move out here like bitch the only reason your trying is because you had have a place to live ,10,False
71,chill if i ever become president ban henny from america for a day just to see you negroes panic gotcha bitch ,10,False
72, i hate that bitch the fact that likes her just no retweeettt ,10,False
73, rolling i was not serious bitch bitch them niggas i named is not fuccing witcho ass we all just making shit up ,10,False
74, man nothing much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch,10,False
75, bitch buh shoot that nigga and his shorty bitch ,10,False
76, bitch shut the fuck up goddam your a slut bitch whore nigga,10,False
77, ugly white bitch,10,False
78,she pooted either young thug gay or this bitch pooted ,10,False
79, jason your fat ugly ass could not even pull the ugly bitch in the school,10,False
80, are you coming back up here they some bitch niggas,10,False
81, if you ask me every bitch gay or bi ,10,False
82,think it is okay to take my property and break it fuck you bitch,10,False
83, bitch i am draw a webb in bullets round your fuggin forehead beamthat bitch i know where you areside,10,True
0,johnny rebel if i could be a nigger for a day ,11,False
1, i swear to god nigger you better still hang with me before work you got my hype,11,False
2, and its people like you that give us all a bad name you are a disgusting piece of shit of a person a nigger is what you are,11,False
3, me too tyler it just makes me think that they are little nigger baby hoodrats ,11,False
4,dad just yelled out in about to fry some chicken like a nigger ,11,False
5,watch out nigger lovers you day is coming ,11,False
6,well gahdamn good job mommy cutest thing blue ever done she still an ugly nigger baby ,11,False
7,if you say any of the following words the convo is over nigger nigga fag retard ,11,False
8, that was back when nigger music was decent,11,False
9,to my favorite nigger to work on the plantation warzone just remember next time ask for the watermelon dont steal it ,11,False
10,watch out nigger lovers you day is coming ,11,False
11, what else do you expect from that nigger lover ,11,False
12, hey aklve im taking out the black ghetto trash youre blocked nigger,11,False
13,watch out nigger lovers you day is coming ,11,False
14, they want what i got i want what they got america they got the word nigger i want it to,11,False
15,well gahdamn good job mommy cutest thing blue ever done she still an ugly nigger baby ,11,False
16,watching the nigger movie menace society  trying to learn more about the enemy good reconnaissance ,11,False
17,not  going to  happen the coward nigger gets lit up he knows it ,11,False
18,bd being a nigger is not a color it is a state of mind,11,False
19,hey my folk this nigger loving jew boy asked if i was making death threats against his goat fucking people fuck him ,11,False
20,johnny rebel if i could be a nigger for a day ,11,False
21,i would like to apologize to anyone i have called fat stupid gay nigger jew or retarded i am truly sorry just kidding just trolling fags,11,False
22,hey you are a nigger racism is alive and well learn from other blacks in the league on how to conduct yo yourself ,11,False
23,phillip rivers look like he almost wants to call dude a nigger for that bad play,11,False
24,what the fuck is this disgusting nigger from the movie captain phillips doing on the red carpet for the oscars what ,11,False
25,i would rather fuck a fat chick than allow a nigger into my house ,11,False
26,bryan you are not the father what every mexican nigger loves to hear ,11,False
27, they want what i got i want what they got america they got the word nigger i want it to,11,False
28, hey aklve im taking out the black ghetto trash youre blocked nigger,11,False
29,lebron your still a bitch you suck nigger hope you hadie,11,False
30,dad just yelled out in about to fry some chicken like a nigger ,11,False
31, i swear to god nigger you better still hang with me before work you got my hype,11,False
32,it  because you cannot bend me you cannot buy me and you cannot make me into your nigger farrakhan the time,11,False
33, i swear to god nigger you better still hang with me before work you got my hype,11,False
34,i would like to apologize to anyone i have called fat stupid gay nigger jew or retarded i am truly sorry just kidding just trolling fags,11,False
35,watching the nigger movie menace society  trying to learn more about the enemy good reconnaissance ,11,False
36,i dont care what phone you got  silly nigger,11,False
37,only word i can understand on blackjesus is nigger heavily disappointed in this show aaronmacgruder stuff blows imo ,11,False
38,ugly fucking nigger baby thought it was a gorilla at first ,11,False
39, mad nigger is mad,11,False
40,dad just yelled out in about to fry some chicken like a nigger ,11,True
0,brady heard you all say he was washed now he washing the league on you hoe ass niggas ,12,False
1,hate that hoe,12,False
2,i do not care fuck that hoe ,12,False
3,i hate hoe ass people ,12,False
4,elizabeth is a stupid hoe ,12,False
5,raunchy ass hoe ,12,False
6, jason bitch you ugly then hoe,12,False
7,fat ass hoe holding up the machine,12,False
8,i do not care fuck that hoe ,12,False
9,lee she is so ugly who is that hoe,12,False
10,hate that hoe,12,False
11,you have a new boyfriend every week you had hoe ,12,False
12, nugget dyke looking hoe ,12,False
13,you a hoe if you give your number to another nigga while you got a man,12,False
14,you a hoe if you give your number to another nigga while you got a man,12,False
15,hate that hoe,12,True
0, your a fag,13,False
