index,label,text
4154,1, big fucking deal cry baby niggers
4155,1, what did you search gay redneck episode play 
4156,1, your getting blocked faggot
4157,1, just like a nig to come home when ever they want
4158,1, harm look at this nigger ass nigger shit right here
4159,1, dont tell me what to do fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot 
4160,1, kill yo yourself  ugly ass monkey looking shit
4161,1, boy yes i am white washed  because i do not go around repping my hood and saying a bunch of ignorant nig terms 
4162,1, fuck you fag 
4163,1, fuck you niggah you gay 
4164,1, it was paul mccartney faggot
4165,1, fuckin muzzie cunts should all be deported savages
4166,1, screw the ragheads 
4167,1, you fucking yankees i will be there in months i will meet you pussy
4168,1, realness dryer then them bad ass eyes of your fag
4169,1, back up faggot
4170,1, new york niggas quick to take off on a bitch in public boy  
4171,1, fucking nigga coon
4172,1, fuck your mother faggot
4173,1, i do not hate that he blew up from like a hipster but i hate the faggots who say they love his music based off his worst 
4174,1, you are retarded 
4175,1, the pharaoh he is a lying faggot he used inspect element to change the number of dollars in his account 
4176,1, dumb haitian fake black faggots go to haiti and neck yo yourself  
4177,1, what a fag
4178,1, fuck those faggots
4179,1, i agree my fellow cracker 
4180,1, you are full of it these so called children are not children they are illegal border jumpers gang members 
4181,1, and the only band that sucked worse live is those fags guns poses 
4182,1, i likes that name them sand niggers needs to know dare place in the pecker order
4183,1, jesus i would love to do that and more to those muzzie torturers fucking animal savages
4184,1, i am not a fag 
4185,1, so your a nigger fighter 
4186,1, no your wrong stupid nigger
4187,1, soft ass nigga  trying to act all tough you a little bitch sit hadown and watch from the isidelines pussy 
4188,1, faggot sack nigga
4189,1, who chelsey fuck her  she juss a bitch
4190,1, boyden we can finally roll like rednecks nigga drug dealers 
4191,1, boyden well he is a cunt and he can suck my ass
4192,1, you are such a faggot
4193,1, why your profile a one armed nigger 
4194,1, want fold you tell me coon you negro
4195,1, roach happy birthday nigga do coon shit in a responsible way 
4196,1, whats your youtube channel then faggot
4197,1, rain i would not be proud that faze is in your family he horrible for one and two he is ugly trailer trash faze is gay
4198,1, woulda could be should ass niggas bitch ass nigga what you about wagging ass nigga catch your phase
4199,1, eye witness joel is a faggot
4200,1, socks on faggot
4201,1, okay closet fag
4202,1, ahmed and retard mikey for special olympic boxing
4203,1, probz that is called useen your brain retard why would i whoop your ass and front of thepolice
4204,1, i can guarantee a few things you are white you have never been anywhere near a real ghetto you or a relative is a pig 
4205,1, best believe we am not no christian slave brainwash black spooks miss white man unlike yo yourself  she would devil
4206,1, at the end of the would they call your dumb ass monkey picka nanny hoe but you love them white devils
4207,1, will convince you that is a lame you a nigger liver believes it because you a nigger whore
4208,1, i do not give a flying fuck what a   piece of human garbage like you thinks 
4209,1, you are a scum who wants to threaten people with his penis extender you are a danger to this country 
4210,1, if only there was a medal for that we hate fags but we will not kill them medal thankyou for the privilege to let fags live 
4211,1, shame of you self hating kike we jews are chosen people 
4212,1, you call house nigger and she is the racist fathom the hypocrisy in that statement 
4213,1, i fucking want out i am tired of this bullshit faggot ass closet racist wannabe commune without railroad state
4214,1, is the biggest faggot in the world
4215,1, just like when i call someone a nigger it not  because   they are black it is about how they act like a nigger 
4216,1, he is just a friggin idiot that can say anything and his redneck constituants buy it they love stupid people
4217,1, bye you are a queer
4218,1, this is a joke right you are on here like i wish i was a jap and tweeting in gook and shit and jerkin to hentai 
4219,1, you see a lame in that picture ofmine due to your infatuation with niggers im hebrew i fite the children of satan in the streets
4220,1, fuck miley tranny looking now damn ass nigga
4221,1, one less little nigger that would grow up into a big nigger 
4222,1, harris i have been knowing faggot
4223,1, do birds have a out of wedlock rate is it white fathers that are running away 
4224,1, you are a little bitch 
4225,1, you so mad a successful man hut hugging as faggot 
4226,1, and are faggots kbye 
4227,1, and its people like you that give us all a bad name you are a disgusting piece of shit of a person a nigger is what you are
4228,1, red sea say that shit to my face you a bitch for getting in a man you dont know business handle your own shit
4229,1, you are a pussy without your guns bitch as spic your daddy does not even respect the sperm he would drop in your moms stank pussy
4230,1, coming to the rescue of some retard licking dirty skidmarks on the internet you guys are fucking retards
4231,1, that is actually non english  because cops are filthy white trash who are all criminals 
4232,1, i thought you would like him because of the but yes he a faggot
4233,1, it is the entire pats bandwagon they re faggots
4234,1, studies show that you are a faggot
4235,1, only faggots drive stick
4236,1, go jerk off to lis faggot 
4237,1, she is a cunt
4238,1, kill the coons 
4239,1, scenario yes so you better play with me your nigger
4240,1, fuck your store bitch
4241,1, so you support illegals coming here and spreading disease among americans dream that bitch 
4242,1, he is a faggot and i do not like him i am on the other side of the state 
4243,1, fuck outta here faggot that would not even be a fair
4244,1, shut the fuck up fag i will beat the shit outta you
4245,1, insecure much put all you insults in one tweet fucking dumbass dude i wreck you you faggot
4246,1, i hate that faggot he is so corny
4247,1, shit i will pay the premium to get away from these anything ass hoes
4248,1, the fuck you talking about i told you once and am going to tellyou against nigga i love white bitch 
4249,1, andrizzy drake is do you sit in the corner and cry when you listen to him pussy dick rider how didrakes cock taste faggot 
4250,1, paris your picture makes you look like a serious fag just saying 
4251,1, gold whippp faggots old people people who cannot drive drunk people
4252,1, i am fuck brett farve redneck ass he is stuck up he would not give a damn  he be on campus acting like he the shit
4253,1, iam you will make the team them niggas trash 
4254,1, soul survivor i dont have any problems with zak but you seem like a faggot 
4255,1, he is a faggot
4256,1, turn down grimes that is true i dont know why your even in this convo you dumb nigger attention whore
4257,1, turn down  you stupid nigger
4258,1, hell no fuck them bitches serves them right
4259,1, black jesus yes i forgot i was talkin to a degenerate faggot
4260,1, hannerr you are a faggot
4261,1, hey fag i hate you
4262,1, man bitch am not  going to  do a damn thing if you do not like what i got to say then unfollow me
4263,1, no  not at all but i am stuck in a house full of fucking niggers help me escape 
4264,1, studd shut up nigger
4265,1, and nak status report making a pit stop in canada to rape bitches
4266,1, you all new black kill cracker babies panthers to the rescue racist trash thugs ferguson 
4267,1, woman over board nigger 
4268,1, shut your mouth i was talking about the morning you fag
4269,1, no dude i wish they are white trash
4270,1, you say waste a draft pick on manziel when we have mallet that is why i am telling you to delete your account you are retarded
4271,1, i can give you some of my clothes so you can look like a cute dyke
4272,1, may i jump in you ball less dick wad as a conservative feminist disabled vet bitch i wish you luck with a capital
4273,1, happy birthday queer
4274,1, king no they drafted that gay ass that come out on tv well you welcome to redskins nation no queers just a lot of niggers 
4275,1, king pats owner is a kike 
4276,1, king with pills that nigga will last years like magic that nig should hav died years ago you all the first team to draft gay 
4277,1, your and nigga them hoes suck wayans brothers are not funny at all jamie fox should be number 
4278,1, farrar your a fucking queer faggot bitch
4279,1, boy six here your go wetback eat this 
4280,1, your pal threat kufar i cut your neck sword of islam watch you squeal like a bitch like daniel pearl 
4281,1, but that is what you call white trash with money 
4282,1, no still be a fag if i was 
4283,1, your a fag
4284,1, you are a fucking nigger
4285,1, like the new avi my twitter is retarded and shows you in the cubs hat but when i stalk your profile it show the new one
4286,1, we are being over run by mongrels  because zog or the jews that run our countries want the white man to perish 
4287,1, bitch i am draw a webb in bullets round your fuggin forehead beamthat bitch i know where you areside
4288,1, she said you a fag
4289,1, this nigga know damn well you a coon
4290,1, she spelled faggots with an you are so cool 
4291,1,you guys are fags 
4292,1, that nigger music
4293,1, this bitch look like a fucking white trash trailer park queen looking man bear pig 
4294,1, america today the rule of thumb is when in doubt blame whitey 
4295,1, you had to throw in the faggot word 
4296,1, you are racist against white people whigger anti racist is a codeword for anti white anti zionist is a codeword for antisemite 
4297,1, fuck you faggot
4298,1, yes you had retard 
4299,1, how many fucking fags did not a even get shouldnt be allowed into my wallet whilst under the influence 
4300,1, guinan a faggot that needs to grow up
4301,1, guinan you did a good job doing that to me and not texting back faggot
4302,1, you are reading you coon
4303,1, most of these people are followers of followers of truth but they themselves are still niggers their outlook mind all 
4304,1, thanks for ignoring my texts faggot
4305,1, answers you gots thebet and them witg hadat colored reverend who only listen to coloreds what else i amissing 
4306,1, suck my dick tacos el negro better
4307,1, you do not have any kids what are you one of them queers 
4308,1, coons and monkeys like you hadisgust me you minstrel show negro crying about shit all the time you are a disgrace everywhere
4309,1, you all hire colored folk only work half theday and throw themail in thesewer if we is not done
4310,1, politics teaching that pretend son to a pussy his son would have lace on his jock strap 
4311,1, jigaboos aka home wreckers needs to get blocked 
4312,1, who cares tbh ones a shitty dirty argentino the other is a feather fisted nigger
4313,1, we hate the yankees though right i feel like i am really good at hating them 
4314,1, yes he sucks just like the other fags who are nevermind there are no fags in the nfl
4315,1, i will do it in the uk fag means cigarette and a faggot is a bundle of sticks you homo 
4316,1, fuck you spear chucker
4317,1, me too tyler it just makes me think that they are little nigger baby hoodrats 
4318,1, winker you hoe is the term for women
4319,1, ryan i do not hate the japs but i aint forgetting getting japped either 
4320,1, whatever hoe bitch them fags beat you all sad asses too
4321,1, your tits may be better looking but her face makes you like a asian or latina tranny facts
4322,1, you look like a welfare bitch compared to latinas i date and fuck you need fashion and makeup tips
4323,1, afc mean bro fucking faggot
4324,1, die in a car accident then faggot
4325,1, sassy your not sassy white trash change your username
4326,1, learn how to type your 
4327,1, humans are evil man cutting tusks of these beautiful animals so chinks think the get a hard on 
4328,1, do not stop now half breed i am just starting to learn about what makes you a dumb ass
4329,1, probs that fag via
4330,1, do i have to repeat myself you white trash
4331,1, he looks like a pretty dyke 
4332,1, jason all you can pull is the fucking retard
4333,1, jason your fat ugly ass could not even pull the ugly bitch in the school
4334,1, it a nice way of calling you all honkies
4335,1, happy birthday faggot 
4336,1, i am going to blame the black man since they always blame whitey i am an equal opportunity hater 
4337,1, to get past boot camp and go active a few years see what we really do daily you liberal pussy
4338,1, eat shit nigga bitch turd bag dick beetle
4339,1, nigga who is bitch you fucking cracker get your gay ass out my mentions 
4340,1, is a fag
4341,1, all racist trash all hate to see this particular man in and not the butler 
4342,1, so terms like honkey cracker peckerwood and stereotypes of white people fucking their kids and sisters is not racist sweet 
4343,1, bernsein bernstine is jew fag 
4344,1, thats just me rooting against a team i hate not are retard you have a different favorite
4345,1, i love racism blame whitey for everything now that you mention it i bet the white man put the desert tortoise on bundyranch
4346,1, nv shut up faggot get a disease overused on twitter
4347,1,you gotta slow down these coon hours all they know is love and hip hop lebron fake love quotes
4348,1, do not forget nappy headed butt ugly bitch who is married to a muslim
4349,1, wade dude mostly just sound like a faggot
4350,1, curry i know im so kidding some of bet is funny i love when blacks call eachother ignorant and niggers makes me not have to
4351,1, jason smith so why the fuck are still talking shit you acting like a pussy ass nigga
4352,1, jason bitch was i talking to you and get off my page bitch nigga you   about that life
4353,1, jason here let me say it more clearly since your retarded ass do not understand
4354,1, jason how  would you  know if i do not fuck with you exactly you hadon wtf i got shut your retarded ass up
4355,1, jason  why your dad raised you  to be a bitch made nigga
4356,1, jason am i lame but your pussy ass did not show up the  fuck you  talking about scary ass white boy
4357,1, jason but i am and my grades say other wise so you can and get off my twitter or you can box simple ass that pussy boy
4358,1, jason your so fucking retared its not even funny bitch im going to sleepyou 
4359,1, alright fag what about this 
4360,1, shut up bitch for i spit on you
4361,1, roberts is a fucking fag smack the shit outta him
4362,1, stop oppressing me have you heard of free speech stop shoving your lifestyle down my throat 
4363,1, nugget dyke looking hoe 
4364,1, at least im not black bitch your parents left you in the mcdonalds parking lot after you were born
4365,1, he may be hustlin but he  is studied  critical race theory and my people holder is getting his revenge they hate whitey 
4366,1, i hopes this is not because he colored because i knows he be acting  all nigga like
4367,1, fucking gay faggot look at that gay ass pink shirt 
4368,1, better nig  but if anything ill flipyou the or something im trying get some more cash
4369,1, no good fat dyke
4370,1, call him a cock blocking faggot
4371,1, quit bitching faggot happy you cant see your faggot family cry baby little girl crying in the parking lot you am not a man sissy
4372,1, do not be a hurt little faggot
4373,1, niggas probably be watching me like look at this uncle tom ass rasta 
4374,1, i do not likes that magazine all the black folk look like dey one chromeasome away from the ape
4375,1, supreme chulo my god no please stop callingg me an idiot are we in kindergarden you fucking faggot
4376,1, jones none of my business nigga if you get that i am living with you  and i am stealing one of them bitches and 
4377,1, you are right i be around my nig 
4378,1, burdis  dude you are probably the biggest fag in nebraska 
4379,1, you are white trash
4380,1, gayer then faggots in bed together 
4381,1, will you mention why being called nigger is wrong witch i agree with bossy is wrong but being called a pimp is still ok 
4382,1, no just a niggress that thinks she is human 
4383,1, i will do that if you agree to take your ethiopian starving looking nigger ass back to africa buy food little guy
4384,1, if racial minorities were not criminally inclined they would not have so much to worry about act your color race traitor 
4385,1, i live in the eye of a white trash hurricane milwaukie or where people use bikes of not to save the environment 
4386,1, what else do you expect from that nigger lover 
4387,1, shut your dirty dirt trap you limp knees ashy footed blue balls isolated hamster wheel no nipples bitch
4388,1, ray congratulations you are officially fucking retarded 
4389,1, the favorite drink of white trash everywhere 
4390,1, fight me you fucking obese niglet
4391,1, you are an ignorant cunt 
4392,1, mills okay let us fight you ginger faggot
4393,1, well he is at genos so he is the ultimate faggot
4394,1, really fags are gross you aids infected sick fuckers
4395,1, glad about your uncle another stupid faggot off the world hopefully you next 
4396,1, i see a picture of you smoking such a man of god disgraceful nig you sir are an embarrassment 
4397,1, no you ignorant cement headed hillbilly you said taxing cant you fuckin read you fucking knob gobbling douchebag
4398,1, come wage with us fag
4399,1, no the fuck am not bitch how about you get out there bitch ass nigga stupid ass
4400,1, i knew you were a faggot though
4401,1, hit a bitch it is not like you can see the bruises
4402,1, you are a fucking faggot 
4403,1, i am fucking fag 
4404,1, yes you right and you know them mexicans bringing all they family that hoe finna be packed
4405,1, if you go could you hook up the plant city faggots or
4406,1, i am surprised you could read it with slits for eyes
4407,1, rocky ugly dyke
4408,1, you ugly dyke
4409,1, he looks like reg memphis trash we got them everywhere 
4410,1, boring hack allah and mohamed are also against fags please mention them as well did god take away your balls as punishment 
4411,1, i am a faggot 
4412,1, cody is always callingg people nigger he a fucking spaz 
4413,1, some negro amigo pulled a gun on nate and i a few weeks ago i was stoked 
4414,1, that is what happens when you had a colored
4415,1, im going to murder that fucking cunt
4416,1, ugly white bitch
4417,1, your ballsack is hairy tranny prude bitch
4418,1, that was back when nigger music was decent
4419,1, jason bitch you ugly then hoe
4420,1, you are a fag
4421,1, me then faggot
4422,1, payne hell no he is not he the istar of that team  but i am sure that white honkey called him a nigga
4423,1, time chill your pussy gay 
4424,1, chulo go back to lego club faggot
4425,1, chulo yes ok nigger 
4426,1, do not my nigga me honkie
4427,1, marie ugly trash go cut
4428,1, it is gold bar dumb bitch and no my dad would not pick you up he would like faggots like you 
4429,1, soft shit are you handicapped or retarded 
4430,1, only rich white liberals know what is best for black people if they would not see that they are obviously uncle toms 
4431,1, harris are you working on route running and catching you will be a good for grier have fun with the white trash racist
4432,1, we got except eric holder gave them the beaners kill americans guess he is race blind 
4433,1, your dad is genuine happy guy  because   his kids are not niggers though jimmy is my nigga
4434,1, mills i believe that you fucking can punk nigga bitch 
4435,1, bitch you watch your fucking mouth you hadirty whore i swear to god that is a thin line
4436,1, that bitch done have it to you on sunday my nigga
4437,1, fucking black faggot
4438,1, not no but hell no when blk stop saying nigger i will what they can have i can have this is america
4439,1, town at a movie with friends i stabbed a nig times and got sent to prison justice 
4440,1, faggot i knew you were not really my friend 
4441,1, did i mention you are an ugly cunt go back to iran 
4442,1, you little fag at least i will fuck a woman to have kids plus work to support them hipster homo
4443,1, my bitch dont want your ugly ass peyton manning looking ass
4444,1, why dont you end us monkeys then you hate us  because were better than crackers i love it deep down you know weve done nothing you 
4445,1, chrisjones who is this crack ass cracker
4446,1, white boy talmbout night i will see you tomorrow at school nigger
4447,1, alright black fag
4448,1, i made you lunch you fat faggot 
4449,1, this is twitter not only are you a fag but you are also retarded 
4450,1, all of these rednecks and none of them can keep the fire lit 
4451,1, what is this chinks email i am moving to china and slicing his throat
4452,1, i hear bill likes trailer trash like you 
4453,1,a guy claiming to be republican called span news and said republicans hate that nigger obama 
4454,1,a nigga say he ballin ask them where his title and his deeds at not wher his clothes and his keys at
4455,1,accept your flaws and imperfections  because   that is what makes you you see i am a fuck small dick faggot with parents who do not love me 
4456,1,is not nuttin but a white trash party 
4457,1,is not shit like fucking another nigga bitch and ask in her who pussy is this and she say yours no bitch im stealing this pussy 
4458,1,is not nobody wearing those new westbrook jordan but mexicans trailer park trash white girls 
4459,1,al no too late fuckin faggot 
4460,1,all the little bald headed bitches standn outside of kevin gates trying get in 
4461,1,all you muzzy lovers need to do one thing tell muzzies in the mideast to leave israel alone do not start no shit will not be no shit israel
4462,1,almost got to see a white boy get beat around today but he ran like a bitch 
4463,1,already more yellows than the last years combined  
4464,1,alright your faggots lets just stop with all the and no one gives a fuck on what you think of other people probably lying anyways
4465,1,america is white trash and so are all americans 
4466,1,and i wanna say something so bad to these two cunts on twitter
4467,1,and i am definitely top at makin beats in the city but you all niggers love your trap beats so you all probably will not admit that
4468,1,and the jew favorited my tweet though do not have anymore time for this trash 
4469,1,mulah hood bitches with long weave is the worst thing ever weave that be touching their 
4470,1,anyone who came to the us as an indentured servant is white trash 
4471,1,apaches rounds turn jihadis into tomato soup 
4472,1,as always has the stupid hick seed look on his face giants fans kill yourselves it is going 
4473,1,as soon as we left iraq all these towel heads think they can fucking barge in and take over what we worked so hard to set up pisses me off 
4474,1,you do not like your own nephew cousins our race  broke ugly bitches fuck them we had need them
4475,1,carlton is a ghetto school now switch birth
4476,1,bald head bitches think it is their time to prosper 
4477,1,between this trend and the vines acting like women its like niggas could not wait to be faggots 
4478,1,bill smith bitch pick one fucking hate you i know you proud but shit 
4479,1,bitch ass nigga be hating on black women uncle tom bitch punk 
4480,1,bitch fuck your nigga what is up with that pussy 
4481,1,bitch you are the ugliest cunt ever 
4482,1,bitches be having a nigga but want to be another nigga bitch it had work like that
4483,1,black bitches do not be kickin up in our school bitches still coming with hadurags still on they head shit 
4484,1,black cops want to kill white citizens spic cops want to kill anglo citizens cops are all rapists 
4485,1,black people like disgust me laughing at someone who died dumb monkey ass niggas like you need to be locked up just for stupidity
4486,1,boy yung thug is a fag
4487,1,brady heard you all say he was washed now he washing the league on you hoe ass niggas 
4488,1,bro everybody is a ho then fuck it your favorite color is mango red you are a ho you charge your phone all the way to ho 
4489,1,bullets through a nigguh tru jeans
4490,1,bumped into a bitch that filed for sexual harassment at work against a co worker i am not been so shook in my life
4491,1,but atleast they let me know your a faggot if you keep those type of twitter secrets
4492,1,california is home to skater trash 
4493,1,can faggots of honey imagine this internet world was created to trap them and feed them to allah like gazelles it stephenking
4494,1,can wait to humble these niggas in the playoffs again until then good job hoes
4495,1,can stand bitch ass niggas 
4496,1,can stand that asian dude just now faggot gives me attitude because i almost forgot my water  fuck you  faggot if i was not on stage
4497,1,can stand that faggot 
4498,1,can take you coons now here i mean nowhere
4499,1,cease fire let see how long those towel heads can go without  trying to attack israel then cry to national media when they get popped again
4500,1,celtic means white trash if someone says they are celtic it means they are white trash 
4501,1,chasing these hoes better get cash nigga
4502,1,chicks love these ugly hipster faggots prolly because they look like the would that was never in their life 
4503,1,chill if i ever become president ban henny from america for a day just to see you negroes panic gotcha bitch 
4504,1,chris bosh about to disgrace the trophy like a real faggot
4505,1,clan of retards 
4506,1,come on get that chicken niggers love that chicken from popeyes 
4507,1,crew neck ass nigguh
4508,1,curse avi for coke  because he is a fag and has not put it on yet 
4509,1,cussed out by a fat redneck on the last day yolo 
4510,1,cute ass niggah 
4511,1,dad just yelled out in about to fry some chicken like a nigger 
4512,1,damn his nigger music waking up the whole school in the morning 
4513,1,damn hoe you so ugly even hello kitty said goodbye 
4514,1,dani alves pulled off that hairstyle neymar just looks like a faggot
4515,1,dear utah polynesians again stop acting black and speaking ghetto speak you is not no ghetto niggaz 
4516,1,deedee patrick ed sheen timmy dad beavis butthead peter griffin this is just a list of some mentally retarded cartoon characters 
4517,1,delete now you bitch ass nigga quan if the red skins beat us i will delete my fucking account
4518,1,devin hester a bitch
4519,1,this broad done tagged this nigga and a video of his sister giving dome tragic
4520,1,do not mind black people hate niggers 
4521,1,dyke bitches kill me thinkin they are really got hoes 
4522,1,the queers at black market  
4523,1,keep hiring these dyke bitches and gay spanish niggas to talk sports
4524,1,eagles fuck around lose it will be kill the cracker at the sophi crib 
4525,1,ebola sounds like a hood hoe
4526,1,eh bitch how about you worry about your own psychotic ass looks like you need to be saved from being a noisy bitch cant stand you cunt
4527,1,elizabeth is a stupid hoe 
4528,1,every gook in los angeles should be deported or killed 
4529,1,every slant in los angeles should be deported those scum have no right to be here chinatown should be bulldozed 
4530,1,every spic cop in los angeles has raped or has thought about raping a white woman that is why those half breeds get jobs as pigs 
4531,1,every spic cop in los angeles is loyal to the latin kings
4532,1,every spic cop should be killed those pigs only got their job to get even but white people never did anything to them 
4533,1,everyone calls me they be like whats up and i be like whats up my niggah
4534,1,everyone tells me the exact same thing but i will not listen coon
4535,1,faggot ass bitch nigga
4536,1,fat ass hoe holding up the machine
4537,1,fat ass inbred rednecks like paula deen are breed that are going extinct i mean look at that woman i would hate to be her scale 
4538,1,fat fucking funky nasty ass hoes
4539,1,faux noise pundits do not like duck molester pro slavery racist homophobic   darling phil robertson either 
4540,1,faux noise pundits do not like duck molester pro slavery racist homophobic   darling phil robertson either 
4541,1,feminist aka a bitch 
4542,1,first thing i do when i hit the lotto is buying two fat bitches and watching her eat both in one sitting
4543,1,flaming faggots that publicly state how they want everything handed to them like fuck you had get off your bottom ass and do something
4544,1,for all we know this nigga a rapist you all hoes dumb melts 
4545,1,fredo was a bitch ass nigga how niggas fire over shots at his pops but he would not get off because he would dropped the gun 
4546,1,from now on i will call all radical muslims niggers it is very fitting and it is racist i am racist against anyone who hates america 
4547,1,fuck mlk why does lexii keep favoriting my coon tweets mlk didnt die for this 
4548,1,fuck your god until that faggot strikes me down
4549,1,fuck a lame nigga than you a lame bitch
4550,1,fuck ass redskin corners
4551,1,fuck boy fag
4552,1,fuck her pussy fuck her mouth fuck her ass because she nasty
4553,1,fuck that hoe thats exactly what dese hoes doin gettin fucked you all niggas the one to blame
4554,1,fuck that nigga shit up olivia pussy got fitz going batshit 
4555,1,fuck that niggah he iso weak he cant tell that you a freak
4556,1,fuck you  niggas  going to  do not a thing bitch ass wack ass nigga you all some fake ass people
4557,1,fuck you faggot hoesss grow up i am  going to  be an old ass man still playing video games 
4558,1,fuck you fuck you you stupid cheating bitch go lick a dick and die your a stupid nigger bitch
4559,1,fuck you ghetto ass coons
4560,1,fucking faggots man science knows these fucks cannot procreate without the help of breeders but we treat them fancy sin
4561,1,fucking faggots are not from or live in dc maryland or va
4562,1,fucking hate my coon uncle
4563,1,fucking redneck queers and their game invites
4564,1,fucking with these hoes nigga do not be no dumby
4565,1,fuck my nig a he  going to  come back
4566,1,fuck wit a real nigga 
4567,1,funniest youtube comment i ever received was niggers  going to  nig shrugs  racist muthafucka caught me off guard
4568,1,geez i think north korea may be right barack obama is a monkey surely acts like one 
4569,1,gabby a bitch and has two accounts
4570,1,gave her that move it little nigger push 
4571,1,gay ass nigga bitch you thought you thought
4572,1,george michael such a fag
4573,1,getting hit off a cunt thats about foot sideways and a cunt that was in the army  i would care you are fuckin laughable
4574,1,giving you that trailer park trash transform thursday lady kimora vegas queens vegas show girls 
4575,1,god i would sell both my nuts to watch lebron tear his acl right now and watch all those pussies kill themselves
4576,1,good mernin faggots 
4577,1,good morning to light skin dyke bitches with steven segal ponytails 
4578,1,good morning coons 
4579,1,gotta love rednecks loud stupid stubborn and full schitt 
4580,1,happy columbus day even billmaher likes cocaine and columbus what the fuck is wrong with you liberals fucking moron retards 
4581,1,happy birthday to this coon ass nigga buckcity 
4582,1,happy first day of college nigger 
4583,1,hate this dyke
4584,1,have you eva asked a nigga where did got sum fake designer 
4585,1,he is not shit girl he a bitch made nigga 
4586,1,heard that bitch gtta thing for them boss niggas
4587,1,hey you are a nigger racism is alive and well learn from other blacks in the league on how to conduct yo yourself 
4588,1,hey my folk this nigger loving jew boy asked if i was making death threats against his goat fucking people fuck him 
4589,1,hey do not be like a stupid white bitch in some horror movie asks america to hide from isis behind some chainsaws kay 
4590,1,his big ass smile his eyes is chink 
4591,1,hitler did not finish it can you if a nigger your jew confronts you in the street what then 
4592,1,hoes they won when the nigga thats ridin the fence start givin them a little attention what you won hoe a wishywashy ass nigga 
4593,1,holder justice department isn interested in the facts in ferguson these race hustling bitches are disgraceful 
4594,1,hood niggas and bitches love emojis 
4595,1,i is not been to the fair since i was like and i have not wanted to go since then either for some reason too many niggers for me
4596,1,i already know you trash if being tatted is on the list of things you want in a nigga 
4597,1,i be sayin i am done drinking everyday but then one of my friends hit me up like i gotta case and only faggots turn down free beer
4598,1,i be waking up on some new shit like fuck that bitch shit
4599,1,i bet you think you a no chill savage fucking faggot 
4600,1,i cannot blow bubbles or whistle i am basically retarded 
4601,1,i cannot fuck a scary hoe 
4602,1,i cannot fuck any old bitch niggas be desert dicks out here 
4603,1,i did not forsake all other bitches for my wife to be getting fucked on by another nigga and you know she married you gotta die 
4604,1,i do the flow in a temple today for nuttin and that jew with the funky hair tell me i subhuman he tell me i is not no more human den a monkey
4605,1,i dont even say nigga i say nigger im like chuck norris i say the nigger word without checking over my shoulder 
4606,1,i feel sorry for mexican and asian niggas they got the worse shaped bitches on earth 
4607,1,i forgot how white trash texarkana was well it is arkansas so 
4608,1,i fucking hate you niggers 
4609,1,i hate all these industry fags i hope they all get the nigerian summer flu
4610,1,i hate dumb bitches
4611,1,i hate fat bitches
4612,1,i hate that my mom says she trying to move out here like bitch the only reason your trying is because you had have a place to live 
4613,1,i hate the ghetto trash at the special school across the street from my building all of them will grow up to be criminals 
4614,1,i hate the white trash cops who raped and murdered my infant daughters and son 
4615,1,i hate when black people try and be white so bad your a nigger
4616,1,i hate when people tell me i have to many tattoos and they make me look ugly like bitch fuck you
4617,1,i hate when white trash try to act like they are my equal it only makes it that much clearer how white trash they are 
4618,1,i hate you niggas
4619,1,i hope you get eye cancer bitch 
4620,1,i just wanna slit this throat
4621,1,i just want to punch you in the throat when you get my order wrong stupid bitch at sonic
4622,1,i know righttt i hate fat loud bitches
4623,1,i knowsyou all white folk only be playing wit me i colored and i knows my place
4624,1,i like chinese buffets but i hate all the chinks
4625,1,i like how niggas try an come at me and im like do it then bitch and they would not do shit pussies
4626,1,i like taking niggas hoes but i stop doing that 
4627,1,i love all people for who they are but there is this one fag that goes to my school that can catch a ninja star to the face asap
4628,1,i love fuckin wit people i be givin greedy ass nigas old as crackers wit expired cheese dey be calling me like nigga im shittin likea goose
4629,1,i amissing something of my  okay  friends day all scared by therecent happenings do not chu worry ol lamar say you like thecolored folk
4630,1,i need to chat with teeg where that nigga at 
4631,1,i never had any friends the entire time i lived in virginia no one was cool to me i hope those white trash southerners all die 
4632,1,i prefer jameis winston to not speak on tv at all damn coon 
4633,1,i really get upset when my lightskin friends have another cute dark skin sidekick like im supposed to be the only cute 
4634,1,i really just want to kill some towel head terrorists already can high school be over now please 
4635,1,i still think snap chat for faggots and high schoolers
4636,1,i swear these anon fags go to protests just to take pictures to post to twitter look i was there like me 
4637,1,i think that facetious called me a nigger what do move away from the dark side mean 
4638,1,i think this nigga retarded 
4639,1,i was not callingg you a faggot but you are one  
4640,1,i wish faggots like would stop making music rack city was fucking awful get the fuck outta michigan 
4641,1,i wonder if that latino strategy is working goper doubles down on wetbacks but backpedals on shoot on sight 
4642,1,i would like to apologize to anyone i have called fat stupid gay nigger jew or retarded i am truly sorry just kidding just trolling fags
4643,1,i am already tired and mr stupid decides to show us a video on trigonometric notions so yes i just wanted to say you are a hoe
4644,1,i am going to sell my iphone and both my macs i do not support faggots 
4645,1,i am just upset they got faggots on this show
4646,1,i am literally laughing in shock amazement joy in just everything in everything pop the champagne american queers we have arrived 
4647,1,i am not weird you are just a faggot
4648,1,i am obviously not talking about cod  because   that game is for queers 
4649,1,i am seeing more more niggers migrating further up liberty 
4650,1,i am so sick of you niggers 
